1202,129
13934,1411
1803,174
12875,1300
5361,542
15142,1539
14392,1468
15234,1556
8488,862
1305,137
3329,355
9568,952
17642,1808
2316,231
6354,639
7382,749
14947,1520
11232,1123
11902,1203
14317,1457
96,8
13601,1369
5206,529
6939,702
6566,670
16232,1668
10522,1045
5342,541
850,90
7406,753
4556,468
7569,777
12496,1258
1952,194
16342,1682
4901,499
3590,373
11408,1155
2909,298
16928,1741
2939,304
15033,1527
2918,300
17536,1796
13787,1391
17255,1774
4005,417
16761,1722
10089,1017
3559,368
7822,799
8738,888
4152,432
9567,951
7906,807
10777,1072
6200,613
566,53
14712,1498
8390,853
13137,1322
12852,1296
5294,535
14808,1510
7587,780
15712,1608
16993,1752
122,10
3330,356
14611,1493
1432,149
7656,784
9087,915
9107,917
2660,271
218,22
8628,876
9744,978
2418,240
1757,172
145,14
3068,318
7495,762
7148,732
6522,660
6086,601
4742,484
7524,770
14013,1417
3955,412
8341,848
12847,1295
13633,1375
11107,1114
10404,1039
4538,464
8770,890
8260,844
9831,988
17203,1772
16132,1658
6069,599
9482,942
15726,1611
7503,763
8491,863
7400,752
8166,837
1100,118
15661,1600
15731,1612
1123,121
3702,383
12423,1251
9819,986
9730,976
12230,1227
6541,665
3598,374
4902,500
12472,1255
11307,1139
13936,1412
6172,610
12778,1287
13748,1386
3164,329
11330,1144
6550,667
14231,1444
5272,533
5556,554
5337,540
14407,1469
13758,1387
2601,261
7571,778
11806,1189
6389,643
13636,1376
4518,463
17558,1800
3316,353
287,29
16147,1660
16606,1708
4645,479
7901,805
16283,1676
6093,602
3094,322
9854,990
8384,852
14826,1512
8008,821
14800,1508
13432,1350
4694,482
16286,1677
8435,858
5225,531
1557,160
17411,1787
17304,1776
6110,604
11286,1134
5799,575
6356,640
2356,237
15629,1596
3285,349
15568,1591
3073,320
3032,312
15338,1563
12503,1260
14716,1499
6912,697
8582,873
11317,1142
14171,1435
1554,159
12627,1270
11235,1124
16157,1663
7408,754
3301,352
9230,926
14505,1483
9028,911
10843,1081
2659,270
16854,1733
12957,1309
5484,551
8220,842
11952,1207
13199,1328
636,62
3107,323
6466,655
3189,333
4952,506
11056,1108
4627,476
712,70
12189,1224
13485,1357
8849,896
10978,1095
518,49
795,80
16329,1680
13686,1384
8718,887
6424,652
1333,139
214,21
15592,1594
16982,1749
9602,954
13456,1353
16733,1720
11513,1166
12936,1305
15955,1632
7919,809
10109,1021
15475,1575
5577,557
4061,423
16950,1745
16344,1683
6390,644
6871,689
12243,1229
10836,1080
2995,310
6536,663
3727,387
156,16
1343,141
8697,883
14594,1492
16422,1689
7726,788
6281,627
2678,275
15201,1548
2193,220
12793,1289
4359,450
3281,348
11027,1103
577,54
6226,617
4042,421
16396,1685
13664,1379
443,43
7445,758
7517,768
779,78
4441,457
12780,1288
1388,144
15772,1616
13298,1338
9689,965
17734,1818
5143,523
8365,851
7812,798
1260,134
14177,1436
15557,1589
2375,239
15632,1597
13326,1341
11412,1156
64,5
15610,1595
9897,996
7721,787
12170,1220
3069,319
9518,945
2569,259
6919,700
2104,212
15547,1588
4119,427
5656,564
3298,351
2931,303
4647,480
5098,518
1488,155
15707,1607
13989,1416
3740,390
14361,1464
11631,1173
6289,630
11418,1157
5175,528
11888,1202
3355,358
13964,1414
7763,791
10082,1016
7458,759
6756,686
15115,1535
8594,874
5008,511
16135,1659
6315,633
11294,1137
15438,1571
2667,273
12864,1299
9697,968
9750,980
15992,1637
1896,187
8560,870
15576,1592
1615,165
14807,1509
6680,681
3351,357
5267,532
12606,1267
16869,1734
6914,698
1924,191
14740,1504
12709,1281
5835,579
15527,1583
13608,1372
7116,726
10889,1086
13015,1313
1898,188
3941,409
14144,1432
7022,714
2794,289
9824,987
4880,498
15371,1564
11159,1118
17334,1780
16689,1715
10659,1054
1675,169
9551,950
12705,1280
10493,1044
8977,908
2629,265
13587,1366
452,45
2284,227
16021,1643
4008,418
10781,1074
9297,929
11376,1151
10663,1056
7638,783
2343,233
1188,126
3044,315
5336,539
15222,1553
15915,1628
1190,127
6872,690
15213,1550
8677,880
11076,1109
14496,1481
13519,1360
1192,128
4023,419
14100,1429
4122,428
7770,793
14518,1485
10743,1066
4283,446
5699,565
8039,825
1167,125
10762,1070
6121,605
9187,923
10080,1015
13965,1415
3274,347
13242,1333
17020,1755
916,101
797,81
11496,1162
13270,1335
13823,1394
12184,1223
2504,247
15153,1542
13154,1325
3943,410
11009,1099
9130,918
16849,1732
7418,755
11380,1152
14793,1507
17660,1812
2773,286
4963,507
14189,1438
13589,1367
13531,1361
7868,803
10851,1084
11288,1135
7247,738
626,60
8661,879
10721,1062
417,40
17423,1788
2928,302
10692,1060
4032,420
14904,1516
1609,164
9046,913
9422,939
14484,1479
13887,1404
14836,1513
15567,1590
11689,1181
1893,186
10939,1091
9550,949
12199,1225
9855,991
10810,1077
2988,309
16904,1737
10391,1038
7544,773
6276,625
10077,1014
11316,1141
12396,1246
9481,941
14290,1454
5945,590
930,103
61,4
7698,786
14282,1452
594,57
1564,162
2058,208
16627,1710
3874,398
12133,1217
2859,293
1983,198
13563,1363
16082,1650
2103,211
6358,641
16120,1653
12422,1250
9767,982
11616,1172
15152,1541
259,26
3498,364
11563,1168
16398,1686
10006,1007
15246,1557
10555,1047
5748,570
16112,1652
14902,1515
8452,860
10846,1083
10195,1026
2642,267
17522,1793
16247,1671
11657,1177
10368,1037
2756,284
2043,206
4875,496
4943,505
14386,1467
15714,1609
16488,1695
7236,735
8072,829
7329,746
11651,1176
11688,1180
6965,704
4986,510
1407,146
10589,1052
946,104
6743,684
6250,621
1356,142
16122,1654
5641,562
1522,157
1425,147
1134,122
10662,1055
17515,1792
7747,790
14070,1419
15529,1584
7188,734
276,28
1851,181
11686,1179
11951,1206
4840,490
8654,877
6347,638
3220,338
13186,1326
2492,245
6260,624
10774,1071
16906,1738
1848,180
11344,1147
1484,154
14648,1497
11837,1194
2147,217
16277,1675
2518,251
4385,451
15150,1540
17653,1810
3237,341
10194,1025
2861,294
10462,1043
11238,1127
13377,1347
7068,720
6932,701
3652,378
6480,657
2954,305
3638,376
9720,974
7950,814
6979,707
17068,1758
8804,893
725,74
6066,598
4468,459
13150,1324
7063,718
5062,515
2198,221
7518,769
7923,811
10127,1022
13877,1402
14079,1423
16311,1679
1744,171
2039,204
12795,1290
9152,920
15202,1549
17232,1773
7511,765
4238,440
12798,1291
10188,1024
15449,1572
12046,1211
6892,693
578,55
12952,1308
11851,1197
10354,1036
16256,1673
7292,744
17574,1802
17561,1801
7625,782
16788,1727
3232,340
127,12
1868,183
507,47
1061,113
16545,1699
3440,361
3705,384
9875,993
15175,1545
4513,462
5963,592
1256,133
6894,694
4394,452
13438,1351
12123,1215
3271,346
9423,940
4064,424
15670,1602
11158,1117
3043,314
3881,400
13912,1409
2014,200
6482,659
12683,1277
2905,297
14469,1477
11839,1196
2110,214
442,42
12348,1241
17087,1762
11011,1100
13632,1374
10255,1030
11295,1138
12419,1248
5369,545
15741,1613
6408,649
13334,1343
9885,994
12432,1252
4811,488
207,20
2130,216
16762,1723
5160,527
5607,559
12544,1264
14941,1519
17290,1775
14244,1446
17074,1759
11463,1160
5562,555
4932,503
718,71
14096,1427
2251,226
14743,1505
16787,1726
3568,369
1600,163
4224,439
15820,1621
10321,1033
2015,201
14537,1486
6215,615
1340,140
3541,366
1482,153
15582,1593
11723,1183
16066,1649
4685,481
5159,526
16162,1664
1092,117
11673,1178
8401,855
15507,1579
5640,561
6405,647
14859,1514
11124,1115
16540,1698
4918,501
1523,158
13107,1320
6619,674
14503,1482
3192,334
2512,250
92,7
14203,1441
12661,1274
9867,992
17085,1761
3165,330
15676,1603
7516,767
2757,285
815,83
11086,1111
15929,1629
13680,1382
13590,1368
6839,688
1559,161
14551,1487
13387,1348
8596,875
8058,828
5157,525
9817,985
2036,203
7806,797
14380,1466
14046,1418
1884,184
15510,1580
1059,112
11567,1169
595,58
7061,717
16035,1645
14347,1462
11812,1190
10670,1057
8458,861
17616,1803
3269,345
3149,327
12275,1232
3057,317
10734,1064
5408,546
7238,736
9967,1002
5877,581
6285,628
10750,1068
5142,522
7858,802
15961,1633
2460,244
1252,132
3742,391
9410,937
15160,1543
359,34
12700,1279
12863,1298
14560,1489
3722,386
11908,1204
6338,637
17706,1815
9337,932
14136,1430
7681,785
17551,1797
15216,1552
12695,1278
7067,719
10576,1050
5979,595
1967,197
992,107
222,23
13606,1371
3903,405
3889,401
2366,238
4329,448
855,93
17174,1768
8163,836
12887,1301
15060,1530
740,76
154,15
5849,580
237,25
10100,1018
3891,403
4563,469
2925,301
12812,1292
6228,618
16685,1714
15516,1582
11197,1121
8920,904
4076,425
3084,321
15911,1627
12634,1271
10835,1079
380,36
1444,150
6208,614
12391,1245
2808,291
2552,255
13055,1317
3022,311
5727,568
13783,1390
6737,683
9920,997
8007,820
10349,1034
7838,801
10429,1042
11213,1122
606,59
16589,1706
3033,313
16797,1729
1091,116
3584,370
13835,1397
9421,938
12386,1244
15135,1538
13651,1378
9059,914
15165,1544
13215,1330
1367,143
10959,1094
16022,1644
1966,196
9202,925
13188,1327
13328,1342
14552,1488
11824,1191
5131,521
11838,1195
4496,461
13861,1401
6448,654
7257,740
3486,362
2955,306
6668,679
827,86
7147,731
6234,620
8699,884
15951,1631
14169,1434
852,92
4569,471
13461,1354
2682,276
15410,1568
2755,283
4876,497
3546,367
17742,1820
15464,1573
1644,167
13905,1406
9640,961
7899,804
5027,514
16999,1754
11867,1199
12455,1254
16131,1657
6406,648
14625,1494
15251,1558
11505,1163
15121,1536
16663,1712
66,6
1146,124
2168,219
1140,123
5425,547
13638,1377
16770,1724
6419,651
1464,152
13899,1405
9716,971
9186,922
16246,1670
10676,1058
11866,1198
13507,1359
9691,966
11007,1098
5911,586
6748,685
14442,1473
15428,1570
16300,1678
14086,1424
2106,213
12156,1218
2028,202
17454,1790
2985,308
1122,120
2290,228
13682,1383
3743,392
12653,1273
7557,775
14372,1465
14429,1470
4768,487
2715,278
8526,867
5943,589
1779,173
43,2
4002,416
14198,1439
17348,1784
16554,1700
16127,1655
9728,975
140,13
409,39
13909,1407
4257,442
13022,1314
16820,1730
13451,1352
9973,1003
12488,1257
15272,1560
14279,1451
185,18
17728,1817
4737,483
1289,136
4613,474
15691,1605
3147,326
3658,380
174,17
2886,296
1731,170
13289,1337
1213,131
7109,725
834,87
1629,166
12733,1282
5966,593
17650,1809
17107,1765
8851,897
7255,739
888,97
9945,999
16243,1669
8994,909
735,75
3151,328
9530,947
11536,1167
6252,622
11237,1126
10540,1046
655,66
1500,156
4852,493
6277,626
16988,1751
16055,1648
3655,379
8889,899
9701,970
15816,1620
6395,645
12607,1268
3200,336
14462,1476
4935,504
2969,307
11395,1154
1078,115
17554,1798
12291,1236
7262,741
12538,1263
14470,1478
14575,1490
8162,835
13911,1408
9310,930
6556,668
13614,1373
3861,396
6257,623
10219,1027
13110,1321
11965,1208
1807,175
9600,953
4144,431
8561,871
3914,407
11177,1119
6467,656
229,24
10019,1008
13099,1319
17466,1791
10284,1031
2675,274
4566,470
4218,438
5897,583
6678,680
6998,711
15981,1635
9237,927
5766,572
8842,895
12894,1302
851,91
14185,1437
8703,885
16741,1721
2562,257
2355,236
10108,1020
5898,584
3613,375
12497,1259
6013,596
3290,350
3135,324
8200,839
14283,1453
16790,1728
12232,1228
11493,1161
15763,1615
2053,207
15648,1598
4966,508
6177,611
15532,1585
16731,1719
10319,1032
16996,1753
48,3
15478,1576
15020,1526
12355,1242
1951,193
12822,1293
2235,224
7801,795
8766,889
8085,830
12059,1212
12421,1249
7776,794
16046,1647
11510,1164
7903,806
14199,1440
9805,984
7089,724
1832,177
15085,1534
12639,1272
13604,1370
10747,1067
336,33
6523,661
17082,1760
17344,1783
318,31
4160,433
11786,1188
15051,1529
4546,466
11236,1125
123,11
11182,1120
16444,1690
11966,1209
2160,218
11048,1106
5026,513
3893,404
8107,832
14459,1475
885,96
12977,1311
11312,1140
3170,331
15808,1618
2866,295
8392,854
12855,1297
2344,234
9735,977
14581,1491
16349,1684
15391,1566
15841,1624
4640,478
3359,359
9025,910
6446,653
9093,916
14216,1443
2913,299
4207,436
11240,1128
10237,1028
8052,827
8919,903
10845,1082
7991,817
5883,582
9997,1006
16629,1711
8096,831
878,95
15257,1559
4346,449
12757,1284
13853,1399
15040,1528
15228,1555
907,98
4837,489
5149,524
14099,1428
2658,269
3734,389
9343,933
16477,1694
9404,936
9256,928
10686,1059
2807,290
2616,263
14255,1448
9167,921
6140,609
3706,385
6400,646
6911,696
13828,1395
3647,377
1993,199
3977,413
12755,1283
4049,422
16975,1748
17358,1785
6666,678
15687,1604
4552,467
960,106
3326,354
13838,1398
13677,1381
17124,1766
4095,426
634,61
13464,1355
3054,316
11348,1149
17534,1795
12969,1310
15836,1623
14072,1420
5367,544
11054,1107
12824,1294
7527,771
5485,552
15005,1525
12504,1261
11775,1187
10800,1076
8566,872
2666,272
7011,712
9717,972
13477,1356
16902,1736
12775,1286
10900,1087
11614,1171
16252,1672
13817,1393
4405,453
12482,1256
13744,1385
5364,543
13561,1362
16410,1688
16494,1696
5025,512
16986,1750
15409,1567
2640,266
14962,1522
8825,894
8005,819
12510,1262
6136,607
12273,1231
13489,1358
14234,1445
8422,856
9131,919
16506,1697
8493,864
4847,491
17196,1770
8207,841
14932,1518
1205,130
10947,1093
15809,1619
2430,241
9719,973
16830,1731
15946,1630
6885,691
8128,834
16188,1666
3904,406
7334,747
16001,1641
8678,881
17182,1769
13760,1388
1048,110
17556,1799
13769,1389
16091,1651
12589,1265
5814,577
5568,556
3196,335
13927,1410
7437,756
6611,673
9492,943
15183,1546
7768,792
1054,111
16599,1707
2503,246
15469,1574
4264,443
15657,1599
6529,662
10826,1078
7736,789
7442,757
12178,1221
8029,824
10076,1013
6991,710
16948,1744
642,64
16169,1665
5827,578
3862,397
14492,1480
2298,229
7244,737
6537,664
4981,509
816,84
11259,1131
11923,1205
11829,1192
7030,715
7802,796
7299,745
865,94
11766,1186
5069,516
9699,969
4299,447
11391,1153
8933,906
1825,176
11757,1185
16916,1740
7387,751
1007,108
5326,537
9843,989
6287,629
1668,168
12912,1303
10428,1041
722,72
6014,597
16613,1709
14957,1521
13431,1349
2643,268
11025,1102
4637,477
8915,902
13363,1346
16000,1640
13218,1331
4128,429
17202,1771
6567,671
12760,1285
6889,692
12682,1276
14645,1496
15083,1533
12100,1213
14154,1433
3201,337
8692,882
7186,733
510,48
1455,151
2749,282
361,35
9930,998
17056,1756
15480,1577
8428,857
6988,709
723,73
5426,548
8017,822
8182,838
5729,569
2565,258
450,44
2079,209
849,89
8023,823
14440,1472
9672,963
17626,1805
5958,591
2532,253
5785,573
12298,1239
6650,676
16563,1703
844,88
8249,843
13059,1318
1845,179
666,67
6220,616
15982,1636
9537,948
14722,1501
10350,1035
9199,924
6543,666
6131,606
1841,178
5465,549
11690,1182
12604,1266
13878,1403
761,77
7567,776
10248,1029
13032,1315
10572,1049
2621,264
17324,1778
9993,1005
15071,1531
10187,1023
647,65
2438,243
15378,1565
5921,587
4849,492
9401,935
12276,1233
1901,189
3418,360
2042,205
9946,1000
7386,750
6291,631
14738,1503
14329,1460
17624,1804
11034,1104
9696,967
11080,1110
6318,634
14775,1506
8051,826
6593,672
17394,1786
9376,934
14292,1455
14209,1442
10780,1073
12117,1214
11292,1136
13360,1345
1268,135
10024,1009
16705,1716
2745,281
10903,1088
2313,230
15998,1639
10757,1069
923,102
14430,1471
11352,1150
9617,957
5123,519
3492,363
12159,1219
6985,708
2212,222
17137,1767
12202,1226
669,68
11088,1112
16150,1661
15536,1586
11511,1165
8206,840
4485,460
16456,1692
14930,1517
8951,907
2510,249
7607,781
5623,560
7075,721
10561,1048
323,32
17640,1807
9607,955
4619,475
15074,1532
15276,1561
7505,764
8534,868
9752,981
13212,1329
13288,1336
5716,567
3587,372
7512,766
13235,1332
7084,723
14810,1511
16231,1667
7551,774
8798,892
1430,148
8896,900
11339,1145
10034,1011
15785,1617
16931,1742
12293,1238
6336,636
3670,381
9747,979
10926,1090
11041,1105
28,1
6971,705
14075,1421
15122,1537
4761,486
14272,1450
15515,1581
8537,869
15695,1606
4189,434
3257,344
7033,716
9043,912
11261,1132
11253,1130
14320,1458
7537,772
7577,779
12993,1312
2604,262
8,0
8657,878
305,30
10048,1012
12280,1234
4544,465
9890,995
4439,456
12679,1275
3878,399
12623,1269
7273,742
4429,454
1889,185
16262,1674
16915,1739
8307,846
17310,1777
10992,1096
541,50
16955,1746
790,79
13339,1344
681,69
11732,1184
14506,1484
14089,1426
12920,1304
5700,566
14137,1431
8921,905
4129,430
14314,1456
7823,800
9612,956
7283,743
16153,1662
17654,1811
7939,813
7145,730
12246,1230
2786,287
