1793225,21377
538321,9373
1316671,4096
2143447,24544
1661485,22601
471001,13716
1286400,8178
1053828,16855
963711,10217
1998313,21932
1001477,20484
902498,14199
2522681,4025
2176465,14478
1003753,12120
307915,24812
2573207,3942
286470,4970
2217779,19819
608149,25604
1799922,1893
736927,20396
243736,20201
594729,12355
1001797,22101
571810,9086
2250323,7080
519965,4509
500440,8402
517358,23136
62285,8112
296788,12783
2265877,3846
264596,27735
1053860,643
276813,14754
2269020,23682
2190131,6948
128389,6048
85488,15813
696131,2478
1294548,28966
1220707,13594
2308117,7763
1838074,16337
97166,21980
889724,21059
1668666,7424
630691,1004
472729,14522
371806,24849
745950,19329
825576,21425
2008955,25174
2439795,60
932047,10754
2024295,15541
377907,20457
701960,7357
2181504,5978
1725453,9508
2124531,14669
1429531,26629
2467098,5249
1579906,1261
511883,23540
2068409,19933
2402139,2431
1135399,9107
2162245,128
2620194,18298
834131,23499
633235,20753
1076696,20804
1498815,26999
1956269,15889
2268019,18236
1622098,26718
1003967,22557
1320147,4262
1771242,6459
552559,685
2325413,19932
886671,13082
2249634,6026
2105602,14668
286567,4578
515357,16811
908903,16267
2634074,8621
1993796,7395
628567,1164
56578,28693
176805,23354
1182659,1340
206954,447
261053,18917
183674,19269
199538,25387
1649989,6745
751308,666
2208809,5578
1832880,11147
454122,18439
2064078,620
1539884,24262
4783,26647
864068,7988
2502112,18774
322178,77
1552084,6947
2242596,4198
1090911,24688
1702270,23725
1427360,24523
1030857,384
1002695,13276
347605,7979
761403,25477
1412898,14150
274191,24089
1362341,26501
2140945,27462
1128178,16985
2575575,13189
436424,1204
1987073,3511
1218233,17313
122431,14909
380963,3000
886841,9844
724122,5065
2241241,23538
577224,22095
520080,26595
1634461,17322
2462402,28502
483647,28414
936183,7180
2573624,18612
995154,20754
2075711,9981
169533,8830
1858770,24075
1111844,6789
1119020,9457
830282,352
1749238,19542
1913770,6909
1990128,11289
2011000,8587
732375,15100
1564828,10115
1387099,21410
1905069,21081
983272,21299
1400108,20842
2014038,12074
2567407,27576
842706,16569
411290,20521
2603460,10418
2401493,14615
772337,12444
867381,18225
991263,20922
1659075,13023
694320,13590
2112141,16023
1563429,14133
303846,13177
1829617,10738
324115,5587
2457781,1103
1841405,17361
1828966,22648
751829,7827
135932,21094
1780909,2881
24536,6375
534933,11349
2181794,7660
1989258,11857
1577811,1207
2605702,16965
799765,6480
1707884,28399
675410,10060
1149811,3865
117567,5613
1020669,28828
1106198,4881
538221,21292
169316,4368
1919580,7449
1262329,2197
1920318,20848
2125852,12054
1697157,22905
2174467,10553
1554310,22075
1097058,27626
2233998,6317
819870,2922
2096620,2494
1086213,1708
1503604,22580
804027,15760
1662883,8784
2379864,16418
122837,5810
748702,25287
2528146,1147
1950604,16082
2315038,4390
2627394,18528
438340,8871
723545,13300
232994,322
394528,11877
1926928,12111
1702035,18784
2136480,4531
100724,6782
1647443,28169
1993625,4492
1620830,11959
1789683,13336
2115299,2439
433126,5598
638279,10297
2131676,24550
1768308,4313
119790,2790
776389,16504
1045053,15783
1886021,24822
2592256,27996
187251,8270
19475,11171
1381683,16281
227647,9797
974588,4742
2404923,6657
1635449,14019
1025897,6903
1182045,9875
584719,27453
1846462,25734
1239283,19266
505558,8125
575399,11096
1488460,24767
635018,25293
788643,12732
485973,22748
168741,5564
2041697,12872
50400,13752
316492,16455
2645399,3142
1597249,4072
2513559,7030
660279,26815
1540611,7327
1346943,16680
1194976,27590
1951053,24941
224457,26555
874732,12755
2065164,6353
1785531,13630
1928290,24062
307975,1427
1826093,10144
1376266,6403
2460896,4332
1768462,6180
2347080,10618
471462,25227
899431,8339
207251,16026
1713439,21348
2199854,14451
1485959,10715
110989,23392
2269328,8733
2607235,24733
2594760,5993
1486389,22155
560579,9190
1813139,24100
282427,9179
625848,23464
557143,1153
718566,23994
636799,13184
504620,1713
1563727,2571
467910,15222
2487919,12218
139989,26348
1680398,1520
2425581,541
867005,17676
2619718,3872
309333,19510
735278,6570
1152692,2726
2565354,16992
2644264,27025
472180,24384
410446,15842
31783,5405
2227071,28262
1227848,2869
333914,15807
573802,8626
2476907,2351
704707,7903
2157724,11606
102442,18328
39242,18552
1612901,13423
972630,27485
1274870,8568
2106758,3429
1866838,16353
1398761,9279
2208977,14579
783570,14672
2334642,6313
995683,18280
2368112,22586
2453799,28020
2432658,24753
645838,13638
671071,19645
823557,9902
2036971,8390
1724345,905
773145,22609
1331645,2824
2294667,13286
1739615,15413
577616,2125
2353246,20309
104696,22852
1410753,9046
1026162,24726
2434187,10338
1701537,25950
1510380,25188
1762434,11237
539868,18581
1227576,19469
1711859,3121
99847,6652
1087416,5897
1663846,28824
695332,7584
1422346,26377
1021052,22200
489458,24690
970364,6437
179127,24369
1744656,17424
2358820,19267
911832,20950
1649070,9235
1273979,1081
705758,11403
2247811,3413
1804819,26061
924922,13204
28338,16234
1000976,27986
603409,28181
2327355,8852
1603214,3065
38955,13158
1141479,24152
2522831,22419
2563277,1466
1789010,7000
1426220,7515
1234115,23289
2306379,5198
2209835,26114
581307,28617
790183,15921
1641798,10301
971527,21908
484407,3828
1318270,23004
623496,16222
525597,11151
35996,20345
2135015,26443
614465,23090
2376801,22066
1843168,17430
2027486,18315
1121136,11091
412439,23583
1591210,25933
2522960,6851
988885,18313
1708356,12532
1460906,21859
2227804,4569
2619115,24413
2056875,1852
1349437,26891
914940,8785
390751,20828
1962305,28701
1480257,23821
1264995,11092
1796212,18666
2412372,11807
385042,26449
1112372,2960
2014280,11516
315785,26520
1221268,9423
1685961,11004
1755534,8337
1568621,6489
110104,4896
906574,10678
778283,26915
2092598,20223
1522957,11430
527559,26201
232549,22936
689638,23714
1167549,6390
624468,24160
1288954,23189
2606835,17554
2173104,8502
1665054,4899
1125226,646
208579,28356
2153742,26742
2145575,226
413885,9786
2484944,15400
1364473,17119
376576,10203
1515877,21890
1676467,25914
2015927,24786
682963,1710
1663564,14302
1562395,18340
2510433,19238
923703,18483
1480041,11257
993424,2357
1787676,5950
1995942,27545
2488897,9493
1417806,26977
522964,16140
2216721,17235
1671223,9828
1685610,27564
247474,1269
2032589,25759
167759,11190
1049643,21286
728004,10869
682873,4748
2094579,17746
66179,5193
1484561,7825
1890622,126
2251835,2324
775569,9421
2061336,4680
2559843,4976
1457991,19487
633861,17306
928208,8036
380192,24557
1347912,10506
1594251,22870
2470428,8222
2453729,379
736962,22358
1213041,9660
1610230,25512
194044,26439
1837636,10616
610692,22926
1474282,3866
12253,8546
1797419,20981
342616,9567
1896177,17285
1572858,4503
1426317,22877
1813076,4454
912309,25608
543560,17580
676989,20601
959079,13946
2332009,5996
696244,28630
2321166,6880
917187,27299
499257,1247
385743,22908
1836840,28880
457326,23033
871675,8273
1103410,22003
413104,10500
1906026,8548
360347,20833
1262848,26409
847950,25259
267163,20674
1014939,27426
975199,14612
1837730,27443
721603,14649
446078,2822
514829,5581
1897742,20217
2084107,25799
1691277,17633
1906808,718
2426964,11894
1065402,2756
2630671,9810
394125,27381
1412213,9800
119691,15772
567279,2936
1280053,435
1037924,8385
1832701,22138
1014111,28519
2635483,11140
1637213,7909
1356861,10223
131082,22191
2472546,23693
611718,14455
1034375,5644
1981970,2380
2079810,9964
146249,19124
868990,21161
344216,21526
755549,2740
582092,3629
1703879,455
267841,25983
153539,4972
2214885,13613
345793,15430
1229558,6729
1093011,4928
1070896,11598
1218004,19848
431404,10662
1431356,14445
1778955,14350
347655,18307
114106,18919
1855666,22273
1327781,4567
1977959,14838
1872980,12868
796136,12596
1068044,3661
1570868,16799
1635708,398
1182000,18179
2461715,15172
1425899,18817
82507,12562
1548363,12089
269474,19270
1033393,11526
1246115,25367
11826,4576
1271456,11186
367328,9868
426362,11905
1783142,24155
2630287,26072
426070,13016
280260,9996
691775,1139
621654,18839
687445,15379
1374515,25388
812796,6549
1151622,28918
739622,23025
907089,17657
838584,23325
445227,19786
2339023,23998
1121521,1809
877113,28710
1045879,14441
2214251,20621
645994,741
2573007,20783
1511901,26372
2295594,18690
1742718,11545
1546472,28214
2494857,23449
2143946,22781
559488,6899
2237101,11362
69183,3279
1763653,9488
692018,1787
1988492,15355
1482288,4986
2053984,5158
1396680,20861
234230,8968
1923098,473
1517756,8180
919514,15247
1662625,13048
1267215,28055
483029,23697
299165,19544
2051584,18161
950583,10045
2223310,26900
719170,10845
1365272,26912
2456062,20168
2110928,8409
949667,8378
2458835,4393
263288,3852
1876297,13046
1980175,15623
854274,25460
1311777,20699
2397914,4281
78819,17847
1631532,23161
556870,19313
149575,6835
58336,28814
323614,22989
2412555,25318
397216,12115
1636987,22592
1351793,16292
870098,8020
2131301,28548
841091,15012
1670664,24889
140935,22354
582631,13706
29431,1006
2524692,8690
135215,21323
1222333,1764
1291364,20327
1343436,28552
1460326,6297
992512,24940
1603694,18606
923631,13258
1085864,8396
1890303,27370
178860,3784
933082,14621
1869907,10699
2457857,4588
646757,14744
851211,17287
1019056,1180
569271,23266
2459251,29
1226957,17169
685508,7347
2593295,2352
2258288,15935
1845071,25508
489363,1037
801513,8426
2503632,7038
1777211,15085
192334,15070
2087152,28677
1993756,9281
347629,3490
1079334,27843
976668,6957
108871,14120
428014,4875
2072326,301
1310510,25880
359255,12442
1424040,14641
993423,27913
741179,27837
577476,18994
6504,12555
221926,800
2573323,28582
2427026,17861
56371,4327
1768181,22803
790116,15922
2212071,27179
984366,5237
1764745,21950
2153704,25236
2407433,28455
2575319,23947
664105,27959
1740987,6764
1612706,13386
1167175,1276
2213131,24895
2558401,6310
1996915,28463
2389101,19656
1080854,27411
725412,6107
1395325,28941
590607,19863
1519722,27316
1094767,20073
47344,21021
2294864,168
2203382,26414
562156,22429
1824761,17940
705166,19111
2274004,17897
691878,337
184199,638
1551980,6049
2260838,24660
2591100,8399
1009346,14113
1663888,2499
886452,26129
2556279,10353
1114846,28544
351359,27934
573364,14771
1787619,12845
1549104,22338
1849656,12312
799733,25573
443572,6500
850586,1704
1933592,22216
807603,28323
327122,25
2647888,16624
1990316,19584
279477,27612
371245,5723
491531,8905
1891693,20863
2305654,24729
1763142,17127
2015182,16689
1549284,23082
1922494,1346
1546549,15184
393730,15323
2267431,573
2099446,10122
1033845,25711
1315396,12170
2397150,19025
2104131,18938
339962,6680
2084590,26671
684056,5621
2367680,19303
113535,17585
945327,3793
1151427,10802
680622,12260
1405644,5488
1079964,23197
2338855,25655
1717654,25098
1904387,15810
470500,24565
2596548,5211
1296636,1943
1046721,28661
1654507,11129
553969,1197
1632784,24803
507082,7589
1799013,28806
76196,14706
1809269,4831
1559083,1626
429565,12865
1966227,28362
2531820,24203
1456837,24827
145873,12509
1097350,87
2008166,10936
688751,4957
1556617,21162
1377655,5444
1853670,6715
1107448,28026
1248923,12201
2168581,5157
2396772,14171
137987,19912
369646,7478
1420709,2638
2137371,26686
2343970,14462
1265312,4772
2251582,4183
888801,2752
384188,6061
995763,26991
1546862,4166
2393981,25215
1152594,11064
1433307,478
2048420,4825
813307,19448
2046091,3688
753567,28564
333801,23585
1681133,21493
1975589,7462
1531520,17174
1854584,5046
452501,5618
1582151,8652
2079636,1470
1188639,23797
822859,632
114620,7329
458143,17886
724592,22932
870885,2675
624145,22532
2035003,14184
1294569,13644
643813,24380
2202863,26352
2026133,11063
148394,3929
1412527,23877
2007221,28558
1933604,24847
2063452,10663
2128251,28081
183689,16928
1584985,14505
620938,24302
25592,28062
738784,27810
97157,2013
1245317,22661
1546018,26958
607897,20605
253251,28843
1486911,21174
872591,2594
399170,8116
2364842,1498
1138678,26893
2045981,3700
2615152,23686
1724541,19219
2506660,13647
2425210,26039
2451020,19336
2394211,6300
1546371,21183
609366,26663
1549954,26639
2436744,17681
1111814,9444
2564120,1878
1279110,15146
60856,10726
22663,357
1978942,9450
2445266,16927
355078,17298
1918910,25642
783747,7631
113767,28600
1263021,8041
2399478,27323
1378562,15537
235691,20338
1063188,7795
900685,7313
873862,2615
2037342,8027
2553449,28638
333843,14546
234191,13969
314043,13550
2414191,4524
1227936,25434
449155,1300
819240,15472
96013,24074
1713238,25175
1551591,5839
1182139,27721
2475146,20583
2344045,1025
272210,26009
1562707,2043
1875017,21750
1424200,19455
240721,12087
2293736,22117
81150,6479
1309683,17852
2212144,20311
199780,4480
2452802,18818
2381193,24839
94041,23874
1286787,526
1547977,17243
998046,17205
1450558,21700
1337699,24141
2145961,18198
2157446,1293
2018945,22860
2333948,5328
2110341,17376
1975103,26622
1158787,5663
298689,4975
891527,24947
2534672,2935
1545709,19707
22709,26897
366565,2451
92249,7203
1658158,24122
1618915,4922
912285,1079
815418,8981
1679839,25317
1444640,22038
752338,13957
849580,25309
2506724,10285
926906,20118
2239537,8062
1335912,26834
727412,1098
1229196,7330
2429396,4683
1824028,1303
868881,5711
1755612,5077
1998719,5477
740562,27046
1330669,12238
2002123,7532
2117446,7986
1753286,12591
222553,5265
688217,9695
1896561,8207
1778317,9324
2010666,902
2200057,27117
566628,6083
878889,10880
1696380,22337
1104589,26063
2237950,4132
948109,18356
851525,8768
2199465,12861
1429068,4587
1922281,25653
944111,13353
676489,11911
2181770,19631
2245347,3759
139994,1263
2412030,21490
1877332,26262
890608,6219
1945559,3810
355003,23315
46222,18394
2629996,20538
1598488,11333
1660348,20603
2000906,2627
2281769,14483
1490567,10632
527953,14239
140529,22531
1156825,5974
890675,1918
80548,1816
2177657,22279
1489031,21198
2561713,21537
717135,9133
2390221,26268
2002444,28611
1899339,10287
2129407,13651
1535638,11215
1608091,23473
1973956,3738
1761875,5331
796122,11627
412040,8435
1211016,17547
1457139,3765
1697051,24750
1455293,18704
59876,16217
2472771,7543
1202823,14099
2400647,18406
46003,14474
759360,13493
939846,25101
941624,3249
2076208,23264
1493118,22431
2400283,20053
1623594,8109
692977,15661
304855,19156
966419,13167
2210727,26270
1498538,5772
2429724,27542
2400924,27050
2040676,5661
1302375,12188
2487127,17879
1022671,23752
699237,24791
765484,13727
2370957,13945
1038978,9448
2483467,1533
547130,4952
132511,14429
414771,24919
1892218,13313
308495,2859
521825,19592
809207,7390
1030733,3331
375022,4383
1136172,6988
153167,17978
2533336,5552
314379,11235
1310,13388
2444710,15486
213750,4425
668855,6841
1115940,13246
591184,16944
2483121,8068
868634,26568
2437854,4017
2447868,21951
117758,20820
905467,24279
47075,6812
2160829,28972
2019983,27515
2210272,21393
1759484,21330
2262169,5736
2450942,14422
2252640,28125
78361,23268
1575181,25894
1704016,22187
813521,25067
639179,13074
4983,13993
769314,23909
1988310,12520
228194,7718
2648869,25742
1865100,13154
979053,11919
2215240,21582
1819175,26461
1350497,14775
850292,16391
1731410,5025
2290314,10967
32754,13497
501068,22127
436529,2895
2173078,26155
2233486,15609
1243711,18557
295718,15200
1300124,18464
88318,28192
921080,543
1185882,15622
2163939,2201
2537034,8804
1825582,20469
2051278,6493
2449919,12278
644453,714
5568,17162
1811201,21103
1559840,26715
1964980,5376
2061394,2316
1454690,26762
1276819,9579
895863,24415
2128971,565
1815101,5072
418717,24981
89915,1586
1432474,11071
671697,7470
945089,10642
45243,17787
2531920,7087
27870,3222
1262713,11690
2301767,26862
801884,6829
1562074,23649
563942,11641
1432790,11580
749591,14402
1698636,23953
2629660,1967
421839,10960
461990,749
1093688,21343
1898263,2446
856829,28928
2604442,21832
1978379,9137
2361606,538
211377,27244
2583185,21516
1233091,22513
1229053,1228
2069200,23588
2288449,27132
198845,24957
1930094,12362
487923,2231
275685,28609
155233,11973
1990523,132
1921654,19258
2457662,24841
1088677,5984
881355,18563
1623349,8480
2001119,15581
2446506,18669
609236,10990
139107,7102
2338153,15618
898468,23000
1333759,6351
1380971,28818
1469427,18973
431625,3923
1530425,19951
1470838,10434
1278249,8782
809460,8187
1334775,2552
1214181,1663
1883050,21872
156331,25000
1910383,11353
933168,123
1896825,4505
1970583,19967
2186505,8193
724590,15874
1120026,13586
399933,713
2101632,14723
1690348,26548
49585,4231
625699,215
492555,10792
1649826,12713
965381,18420
2072580,27413
1396332,18351
144577,13008
2441882,13130
1251745,13631
225972,1402
62361,893
255112,1497
1170321,23741
950299,22563
1952604,19014
513933,2609
2357791,28239
203299,24570
200682,21734
127676,947
2396388,10689
1327822,26441
670748,241
500629,19770
167974,28344
1167439,9159
1675445,26489
2598485,7849
786127,4930
2510262,9241
2490423,17012
2516189,11312
903666,2637
2303683,19296
398056,28670
367344,22595
854318,28403
2391686,15425
2619505,25015
1993442,9097
1081831,12058
1390057,8120
592898,23864
1727193,7407
327691,120
1672902,4903
2152310,13275
2190628,7300
1715300,22731
599147,24696
1371902,28947
215384,9202
1102923,9149
834496,6024
1041552,28
1397668,8368
2149665,10525
776939,12874
724330,8250
2060260,10633
1287717,13270
352380,9862
1101271,23775
1107588,11232
851848,21604
1966201,6381
2035299,4546
1802239,360
356035,5071
2296193,12221
240869,5769
532583,2710
621092,8023
2518947,1062
2120968,8745
249445,3382
1731106,3897
1558352,783
286832,20761
704117,9414
912209,27439
361576,26565
351141,8880
2414992,3570
412824,6419
1141912,15652
1025984,16068
90900,9891
2633543,1172
2533515,3118
168837,28970
2287036,17699
1192820,15940
2499000,10327
1894895,8010
1237909,15705
921587,13858
2552459,15525
214593,27942
1144740,13459
1348524,21097
1744939,9378
2321842,10721
1747179,14109
1233877,12851
2305823,11672
389739,27611
2412874,10079
1392450,20806
1936110,871
129428,23930
161650,21712
1459059,15930
2129787,6837
2117151,21239
441723,2798
711569,19651
2539578,27141
1372889,17076
2491817,23654
189230,3672
211845,22365
2522549,27923
1554139,24874
217747,6483
1585794,26146
2136083,13102
2390353,11306
345657,8436
1627581,1459
2617902,6555
2072710,14747
795510,2080
1823836,28061
686176,13368
1385895,22884
1475571,11133
1198528,14297
2305082,1539
400744,26947
2045508,3735
408200,987
2135792,3360
962224,10934
2177227,2304
342433,19247
78222,18114
1872933,1262
1388228,23899
739683,4380
1237321,18970
477387,19664
2333987,23111
1683507,388
1739732,10539
1191854,5751
2562859,10086
1519667,22470
1697595,22769
1335031,27466
940583,23032
